node_id,zone_id,x_coord,y_coord,original_node_id
33502,257,-111.91798,33.44525,335
33503,257,-111.91791,33.44525,335
9003,69,-111.9179,33.4458,90
9100,70,-111.97756,33.38316,91
250900,1868,-111.97753,33.38322,2509
250901,1868,-111.9776,33.38325,2509
9101,70,-111.97763,33.38319,91
9102,70,-111.9777,33.38318,91
9200,71,-111.97773,33.38319,92
9201,71,-111.97776,33.38313,92
9103,70,-111.97773,33.38312,91
9104,70,-111.9777,33.38306,91
251900,1873,-111.97781,33.38259,2519
251901,1873,-111.97773,33.38259,2519
9105,70,-111.97763,33.38303,91
9300,72,-111.94573,33.41471,93
84000,651,-111.94573,33.416,840
84001,651,-111.9458,33.416,840
9301,72,-111.9458,33.41471,93
9302,72,-111.94581,33.41457,93
320100,2395,-111.94584,33.41398,3201
320101,2395,-111.94576,33.41398,3201
9303,72,-111.94574,33.41456,93
9304,72,-111.94585,33.41467,93
9400,73,-111.94718,33.41468,94
9401,73,-111.94718,33.41461,94
9305,72,-111.94585,33.41461,93
9306,72,-111.94568,33.41461,93
141700,1097,-111.94437,33.4146,1417
141701,1097,-111.94437,33.41466,1417
9307,72,-111.94568,33.41467,93
9402,73,-111.94735,33.41468,94
9500,74,-111.94779,33.41468,95
9501,74,-111.94779,33.41461,95
9403,73,-111.94735,33.41461,94
9404,73,-111.94723,33.41472,94
219800,1646,-111.94723,33.416,2198
219801,1646,-111.94731,33.416,2198
9405,73,-111.9473,33.41472,94
9502,74,-111.94793,33.41454,95
320500,2398,-111.94793,33.41403,3205
320501,2398,-111.94781,33.41403,3205
9503,74,-111.94781,33.41454,95
9504,74,-111.94796,33.41468,95
48400,377,-111.94844,33.41462,484
48401,377,-111.94841,33.41456,484
9505,74,-111.94796,33.41461,95
9600,75,-111.94731,33.43084,96
156000,1198,-111.94733,33.43093,1560
156001,1198,-111.94741,33.43092,1560
9601,75,-111.94738,33.43082,96
9602,75,-111.94736,33.43074,96
22900,185,-111.94533,33.43073,229
22901,185,-111.94533,33.4308,229
9603,75,-111.94728,33.43076,96
9604,75,-111.94719,33.43085,96
1603,-1,-111.94314,33.42978,16
9700,76,-111.95503,33.42553,97
231200,1721,-111.95503,33.42553,2312
231201,1721,-111.95503,33.42547,2312
9701,76,-111.95503,33.42547,97
9702,76,-111.95491,33.42557,97
162300,1249,-111.95575,33.42792,1623
162301,1249,-111.95574,33.42786,1623
9703,76,-111.95498,33.42557,97
9704,76,-111.95486,33.42547,97
88300,685,-111.95443,33.42547,883
88301,685,-111.95443,33.42553,883
9705,76,-111.95486,33.42553,97
9800,77,-111.94841,33.41427,98
323800,2429,-111.94842,33.41376,3238
323801,2429,-111.94834,33.41376,3238
9801,77,-111.94834,33.41427,98
9900,78,-111.95227,33.41469,99
10100,80,-111.95597,33.4147,101
10101,80,-111.95597,33.41464,101
9901,78,-111.95227,33.41462,99
9902,78,-111.9521,33.41462,99
77800,602,-111.95128,33.41441,778
77801,602,-111.95127,33.41448,778
9903,78,-111.9521,33.41468,99
9904,78,-111.95225,33.41455,99
320802,2401,-111.95224,33.41393,3208
320803,2401,-111.95213,33.41394,3208
9905,78,-111.95214,33.41454,99
9906,78,-111.95213,33.41476,99
232300,1728,-111.95213,33.41531,2323
232301,1728,-111.95224,33.41531,2323
9907,78,-111.95224,33.41476,99
10000,79,-111.98147,33.38868,100
299100,2232,-111.98149,33.3881,2991
299101,2232,-111.98141,33.3881,2991
10001,79,-111.9814,33.38868,100
10002,79,-111.98134,33.38872,100
183300,1403,-111.98061,33.38873,1833
183301,1403,-111.98062,33.38879,1833
10003,79,-111.98135,33.38879,100
10004,79,-111.98152,33.38879,100
180700,1388,-111.98185,33.38879,1807
180701,1388,-111.98185,33.38872,1807
10005,79,-111.98152,33.38872,100
10102,80,-111.95609,33.4146,101
146300,1123,-111.95609,33.41394,1463
146301,1123,-111.95601,33.41394,1463
10103,80,-111.95601,33.4146,101
10104,80,-111.95614,33.4147,101
10200,81,-111.95641,33.4147,102
10201,81,-111.95641,33.41464,102
10105,80,-111.95614,33.41464,101
10202,81,-111.95658,33.4147,102
10300,82,-111.95687,33.4147,103
10301,82,-111.95687,33.41464,103
10203,81,-111.95658,33.41464,102
10204,81,-111.95646,33.41474,102
232200,1727,-111.95646,33.41536,2322
232201,1727,-111.95654,33.41536,2322
10205,81,-111.95654,33.41474,102
10302,82,-111.957,33.4146,103
125500,985,-111.957,33.41397,1255
125501,985,-111.95693,33.41397,1255
10303,82,-111.95692,33.4146,103
10304,82,-111.95704,33.4147,103
111500,871,-111.95778,33.41471,1115
111501,871,-111.95778,33.41464,1115
10305,82,-111.95704,33.41464,103
10400,83,-111.92633,33.44226,104
145000,1119,-111.92646,33.44226,1450
145001,1119,-111.92646,33.44219,1450
10401,83,-111.92633,33.44219,104
10402,83,-111.92623,33.44219,104
112900,885,-111.92544,33.4422,1129
112901,885,-111.92544,33.44226,1129
10403,83,-111.92623,33.44226,104
10404,83,-111.92632,33.44235,104
10500,-1,-111.92636,33.44387,105
10501,-1,-111.92639,33.44404,105
145100,-1,-111.92652,33.44402,1451
145101,-1,-111.92649,33.44392,1451
10502,-1,-111.92636,33.44395,105
10503,-1,-111.92627,33.44399,105
264900,1988,-111.9244,33.44399,2649
264901,1988,-111.9244,33.44406,2649
10504,-1,-111.92629,33.44405,105
10600,84,-111.95877,33.4146,106
10900,87,-111.96016,33.41461,109
10901,87,-111.96024,33.41461,109
10601,84,-111.9587,33.4146,106
10602,84,-111.95882,33.41471,106
10700,85,-111.95932,33.41471,107
10701,85,-111.95932,33.41465,107
10603,84,-111.95882,33.41465,106
10604,84,-111.95865,33.41465,106
111502,871,-111.95795,33.41464,1115
111503,871,-111.95795,33.41471,1115
10605,84,-111.95865,33.41471,106
10702,85,-111.95937,33.41475,107
231800,1724,-111.96075,33.41545,2318
231801,1724,-111.96075,33.41539,2318
10703,85,-111.95945,33.41475,107
10704,85,-111.95949,33.41471,107
10902,87,-111.96012,33.41471,109
10903,87,-111.96012,33.41465,109
10705,85,-111.95949,33.41465,107
10800,86,-111.89991,33.39186,108
213000,1586,-111.89904,33.39181,2130
213001,1586,-111.89903,33.39187,2130
10801,86,-111.89991,33.39192,108
10802,86,-111.90008,33.39192,108
212900,1585,-111.90047,33.39193,2129
10904,87,-111.96029,33.41471,109
11000,88,-111.96074,33.41471,110
11001,88,-111.96074,33.41465,110
10905,87,-111.96029,33.41465,109
11002,88,-111.9609,33.41455,110
321500,2408,-111.9609,33.4133,3215
321501,2408,-111.96075,33.4133,3215
11003,88,-111.96075,33.41455,110
11004,88,-111.96075,33.4148,110
231802,1724,-111.96076,33.4153,2318
231803,1724,-111.96091,33.41529,2318
11005,88,-111.9609,33.4148,110
11100,89,-111.93249,33.39283,111
212300,1581,-111.93268,33.39171,2123
212301,1581,-111.93262,33.39168,2123
11101,89,-111.93241,33.39283,111
11102,89,-111.9323,33.39284,111
11200,90,-111.93169,33.39285,112
11201,90,-111.93169,33.39297,112
11103,89,-111.9323,33.39297,111
11104,89,-111.93259,33.39297,111
16600,-1,-111.93472,33.39295,166
16601,-1,-111.93472,33.39283,166
11105,89,-111.9326,33.39284,111
11202,90,-111.93158,33.39284,112
212400,1582,-111.93187,33.39136,2124
212401,1582,-111.93181,33.39132,2124
11203,90,-111.93151,33.39284,112
11204,90,-111.93139,33.39285,112
189700,1445,-111.93077,33.39285,1897
189701,1445,-111.93077,33.39298,1897
11205,90,-111.93139,33.39298,112
11300,91,-111.92209,33.39289,113
178400,1370,-111.92209,33.39209,1784
178401,1370,-111.92201,33.39209,1784
11301,91,-111.92202,33.39289,113
11302,91,-111.9219,33.3929,113
11400,92,-111.92122,33.39289,114
11401,92,-111.92122,33.39302,114
11303,91,-111.9219,33.39302,113
11304,91,-111.9222,33.39302,113
303802,2267,-111.92287,33.39302,3038
303803,2267,-111.92287,33.39289,3038
11305,91,-111.9222,33.3929,113
11402,92,-111.92111,33.39288,114
263900,1981,-111.9211,33.39209,2639
263901,1981,-111.92102,33.39209,2639
11403,92,-111.92103,33.39289,114
11404,92,-111.92092,33.39289,114
236400,1753,-111.92019,33.3929,2364
236401,1753,-111.92019,33.39302,2364
11405,92,-111.92092,33.39302,114
11500,93,-111.91779,33.39289,115
214300,1596,-111.9178,33.39165,2143
214301,1596,-111.91772,33.39165,2143
11501,93,-111.91772,33.39289,115
11502,93,-111.9179,33.39302,115
236402,1753,-111.91989,33.39302,2364
236403,1753,-111.91989,33.3929,2364
11503,93,-111.9179,33.3929,115
11504,93,-111.9176,33.39291,115
332300,2492,-111.91573,33.39291,3323
332301,2492,-111.91573,33.39304,3323
11505,93,-111.9176,33.39303,115
11506,93,-111.91771,33.39303,115
136600,1063,-111.91664,33.39665,1366
136601,1063,-111.91672,33.39667,1366
11507,93,-111.91778,33.39304,115
11600,94,-111.91142,33.39291,116
287900,2134,-111.91146,33.39069,2879
287901,2134,-111.91138,33.39069,2879
11601,94,-111.91135,33.39289,116
11602,94,-111.91152,33.39303,116
332302,2492,-111.91543,33.39304,3323
332303,2492,-111.91543,33.39291,3323
11603,94,-111.91152,33.39291,116
11604,94,-111.9112,33.39289,116
278500,-1,-111.90932,33.39287,2785
278501,-1,-111.90931,33.39303,2785
11605,94,-111.9112,33.39305,116
11700,95,-111.8875,33.41838,117
67500,530,-111.88751,33.4175,675
67501,530,-111.88743,33.4175,675
11701,95,-111.88742,33.41838,117
11702,95,-111.88742,33.41852,117
155202,1192,-111.88741,33.41935,1552
155203,1192,-111.88748,33.41935,1552
11703,95,-111.8875,33.41852,117
11704,95,-111.88755,33.41848,117
79800,616,-111.89052,33.41845,798
79801,616,-111.89052,33.41839,798
11705,95,-111.88755,33.41842,117
11706,95,-111.88737,33.41842,117
184700,1417,-111.88638,33.41842,1847
184701,1417,-111.88638,33.41848,1847
11707,95,-111.88737,33.41848,117
11800,96,-111.90675,33.39289,118
12100,99,-111.90662,33.3929,121
12101,99,-111.90662,33.39302,121
11801,96,-111.90675,33.39302,118
11802,96,-111.90694,33.39288,118
218400,1634,-111.90643,33.39158,2184
218401,1634,-111.90638,33.39163,2184
11803,96,-111.90686,33.39288,118
11804,96,-111.90706,33.39304,118
278502,-1,-111.90896,33.39302,2785
278503,-1,-111.90897,33.39286,2785
11805,96,-111.90708,33.39288,118
11900,97,-111.93134,33.40849,119
324000,2431,-111.93364,33.40848,3240
324001,2431,-111.93364,33.40841,3240
11901,97,-111.93134,33.40843,119
11902,97,-111.93118,33.40851,119
323900,2430,-111.93111,33.40926,3239
323901,2430,-111.93118,33.40926,3239
11903,97,-111.93125,33.40854,119
12000,98,-111.88311,33.41839,120
67700,531,-111.88311,33.41761,677
67701,531,-111.88304,33.41761,677
12001,98,-111.88304,33.41839,120
12002,98,-111.88303,33.41853,120
155700,1196,-111.88303,33.41929,1557
155701,1196,-111.8831,33.41929,1557
12003,98,-111.88311,33.41854,120
12004,98,-111.88316,33.41849,120
184702,1417,-111.88621,33.41848,1847
184703,1417,-111.88621,33.41842,1847
12005,98,-111.88316,33.41843,120
12102,99,-111.90644,33.39303,121
19900,164,-111.90642,33.39463,199
19901,164,-111.9065,33.39464,199
12103,99,-111.90651,33.39303,121
12104,99,-111.90632,33.3929,121
113600,892,-111.90498,33.3929,1136
113601,892,-111.90498,33.39302,1136
12105,99,-111.90632,33.39302,121
12200,100,-111.93118,33.40751,122
131600,1019,-111.93118,33.40744,1316
131601,1019,-111.9311,33.40744,1316
12201,100,-111.9311,33.40751,122
12202,100,-111.93129,33.40752,122
131200,-1,-111.93392,33.40748,1312
12300,101,-111.9039,33.39289,123
147500,1129,-111.90389,33.39217,1475
147501,1129,-111.90382,33.39217,1475
12301,101,-111.90382,33.39289,123
12302,101,-111.90371,33.3929,123
12600,104,-111.90302,33.3929,126
12601,104,-111.90302,33.39303,126
12303,101,-111.90371,33.39303,123
12304,101,-111.90401,33.39303,123
113602,892,-111.90468,33.39303,1136
113603,892,-111.90468,33.3929,1136
12305,101,-111.90401,33.3929,123
12400,102,-111.93116,33.40666,124
65900,515,-111.93283,33.40665,659
65901,515,-111.93283,33.40658,659
12401,102,-111.93116,33.4066,124
12402,102,-111.93111,33.40656,124
12500,103,-111.93112,33.40591,125
12501,103,-111.93104,33.40591,125
12403,102,-111.93104,33.40656,124
12404,102,-111.93104,33.4067,124
131602,1019,-111.9311,33.40736,1316
131603,1019,-111.93117,33.40736,1316
12405,102,-111.93111,33.4067,124
12502,103,-111.93099,33.4058,125
284100,2112,-111.93021,33.40582,2841
284101,2112,-111.93021,33.40588,2841
12503,103,-111.931,33.40587,125
12504,103,-111.93117,33.40587,125
283400,2111,-111.93269,33.40568,2834
283401,2111,-111.93267,33.40562,2834
12505,103,-111.93117,33.4058,125
12506,103,-111.93112,33.40576,125
12700,105,-111.93112,33.40511,127
12701,105,-111.93104,33.40511,127
12507,103,-111.93104,33.40576,125
12602,104,-111.9029,33.39289,126
152900,1174,-111.9029,33.39218,1529
152901,1174,-111.90283,33.39218,1529
12603,104,-111.90283,33.39289,126
12604,104,-111.90272,33.3929,126
12900,107,-111.90203,33.39289,129
12901,107,-111.90203,33.39302,129
12605,104,-111.90272,33.39302,126
12702,105,-111.93117,33.40507,127
45900,356,-111.93266,33.40506,459
45901,356,-111.93266,33.40499,459
12703,105,-111.93117,33.40501,127
12704,105,-111.93112,33.40497,127
12800,106,-111.93112,33.40432,128
12801,106,-111.93104,33.40432,128
12705,105,-111.93104,33.40497,127
12802,106,-111.93117,33.40427,128
66100,517,-111.93266,33.40426,661
66101,517,-111.93266,33.4042,661
12803,106,-111.93117,33.40421,128
12804,106,-111.93112,33.40417,128
13200,109,-111.93112,33.4035,132
13201,109,-111.93104,33.4035,132
12805,106,-111.93104,33.40417,128
12902,107,-111.90192,33.39288,129
80600,621,-111.90185,33.39199,806
80601,621,-111.90178,33.39201,806
12903,107,-111.90184,33.39288,129
12904,107,-111.90173,33.39289,129
13100,108,-111.90069,33.3929,131
13101,108,-111.90069,33.39302,131
12905,107,-111.90173,33.39302,129
13000,-1,-111.92482,33.38149,130
323600,2427,-111.92745,33.38107,3236
323601,2427,-111.92749,33.38102,3236
13001,-1,-111.92475,33.38146,130
13002,-1,-111.92467,33.38151,130
268600,2013,-111.92352,33.38112,2686
13102,108,-111.90058,33.39289,131
253400,1888,-111.90058,33.39248,2534
253401,1888,-111.90051,33.39248,2534
13103,108,-111.9005,33.39289,131
13104,108,-111.9005,33.39303,131
305200,2277,-111.90051,33.39711,3052
305201,2277,-111.90058,33.39711,3052
13105,108,-111.90058,33.39303,131
13106,108,-111.90039,33.3929,131
13400,111,-111.89902,33.3929,134
13401,111,-111.89902,33.39303,134
13107,108,-111.90039,33.39303,131
13202,109,-111.93099,33.4034,132
100200,783,-111.93068,33.40342,1002
100201,783,-111.93069,33.40348,1002
13203,109,-111.931,33.40346,132
13204,109,-111.93117,33.40345,132
99000,773,-111.93267,33.40343,990
99001,773,-111.93267,33.40337,990
13205,109,-111.93116,33.40339,132
13300,110,-111.97169,33.39184,133
136400,1061,-111.97168,33.39153,1364
136401,1061,-111.97161,33.39153,1364
13301,110,-111.97161,33.39184,133
13302,110,-111.97156,33.39188,133
13500,112,-111.96996,33.39183,135
13501,112,-111.96996,33.3919,135
13303,110,-111.97156,33.39195,133
13402,111,-111.89891,33.39289,134
213002,1586,-111.89898,33.39191,2130
213003,1586,-111.89891,33.39191,2130
13403,111,-111.89883,33.39289,134
13404,111,-111.89883,33.39303,134
267400,2003,-111.89726,33.39502,2674
267401,2003,-111.89726,33.39508,2674
13405,111,-111.8989,33.39303,134
13406,111,-111.89872,33.3929,134
13600,113,-111.8964,33.3929,136
13601,113,-111.8964,33.39303,136
13407,111,-111.89872,33.39303,134
13502,112,-111.96994,33.3918,135
38600,301,-111.9701,33.39147,386
38601,301,-111.97009,33.3914,386
13503,112,-111.96987,33.39178,135
13602,113,-111.89629,33.39289,136
213100,1587,-111.8963,33.39183,2131
213101,1587,-111.89623,33.39183,2131
13603,113,-111.89621,33.39289,136
13604,113,-111.8962,33.39303,136
226600,1694,-111.8962,33.39343,2266
226601,1694,-111.89628,33.39342,2266
13605,113,-111.89628,33.39304,136
13606,113,-111.8961,33.3929,136
190500,-1,-111.8944,33.39291,1905
190501,-1,-111.8944,33.39303,1905
13607,113,-111.8961,33.39303,136
13700,114,-111.89311,33.38296,137
163000,1256,-111.89404,33.38399,1630
163001,1256,-111.89409,33.38394,1630
13701,114,-111.89319,33.38296,137
13702,114,-111.89307,33.38286,137
292300,2173,-111.89256,33.38285,2923
292301,2173,-111.89256,33.38291,2923
13703,114,-111.89307,33.38292,137
13704,114,-111.89324,33.38292,137
185500,1423,-111.89402,33.38293,1855
185501,1423,-111.89402,33.38286,1855
13705,114,-111.89324,33.38286,137
13800,115,-111.99017,33.37893,138
14000,117,-111.99016,33.37861,140
14001,117,-111.99009,33.37861,140
13801,115,-111.99009,33.37893,138
13802,115,-111.9901,33.37908,138
60800,478,-111.99045,33.37992,608
60801,478,-111.99051,33.37988,608
13803,115,-111.99017,33.37907,138
13804,115,-111.99006,33.37895,138
91100,708,-111.9886,33.37854,911
91101,708,-111.9886,33.37861,911
13805,115,-111.99004,33.37901,138
13900,116,-111.90436,33.38483,139
162400,1250,-111.90222,33.38413,1624
162401,1250,-111.90215,33.38413,1624
13901,116,-111.90436,33.38489,139
13902,116,-111.90453,33.38489,139
116200,914,-111.90531,33.38488,1162
116201,914,-111.9053,33.38481,1162
13903,116,-111.90453,33.38483,139
13904,116,-111.90448,33.38479,139
162200,1248,-111.90449,33.38413,1622
162201,1248,-111.90442,33.38413,1622
13905,116,-111.90441,33.38479,139
14100,118,-111.88772,33.39293,141
215400,1605,-111.88338,33.39159,2154
215401,1605,-111.88338,33.39165,2154
14101,118,-111.88765,33.39293,141
14102,118,-111.88765,33.39308,141
226100,1690,-111.88765,33.39407,2261
226101,1690,-111.88773,33.39407,2261
14103,118,-111.88772,33.39308,141
14104,118,-111.88753,33.39294,141
14400,120,-111.88659,33.39295,144
14401,120,-111.88659,33.39307,144
14105,118,-111.88754,33.39307,141
14106,118,-111.88784,33.39306,141
190400,-1,-111.88855,33.39304,1904
190401,-1,-111.88854,33.39292,1904
14107,118,-111.88783,33.39294,141
14200,-1,-111.97791,33.42668,142
131300,-1,-111.97825,33.43295,1313
14300,119,-111.93025,33.38469,143
197000,1485,-111.93024,33.38414,1970
197001,1485,-111.93016,33.38414,1970
14301,119,-111.93017,33.38469,143
14302,119,-111.93013,33.38472,143
163200,1258,-111.92935,33.38308,1632
163201,1258,-111.92928,33.38308,1632
14303,119,-111.93012,33.38478,143
14304,119,-111.9303,33.38479,143
14500,121,-111.93106,33.3848,145
14501,121,-111.93106,33.38474,145
14305,119,-111.9303,33.38473,143
14402,120,-111.8864,33.39308,144
225900,1689,-111.88641,33.39413,2259
225901,1689,-111.88648,33.39413,2259
14403,120,-111.88647,33.39308,144
14404,120,-111.88629,33.39295,144
14700,122,-111.88556,33.39296,147
14701,122,-111.88556,33.39308,147
14405,120,-111.88629,33.39307,144
14502,121,-111.93118,33.3847,145
162700,1253,-111.93117,33.38441,1627
162701,1253,-111.9311,33.38441,1627
14503,121,-111.9311,33.3847,145
14504,121,-111.93123,33.3848,145
121700,961,-111.93199,33.3848,1217
121701,961,-111.93199,33.38474,1217
14505,121,-111.93123,33.38474,145
329900,-1,-111.97769,33.42117,3299
14702,122,-111.88537,33.39309,147
24500,198,-111.88537,33.39358,245
24501,198,-111.88544,33.39358,245
14703,122,-111.88544,33.39309,147
14704,122,-111.88526,33.39296,147
14900,124,-111.8845,33.39296,149
14901,124,-111.8845,33.39308,149
14705,122,-111.88526,33.39308,147
14800,123,-111.92103,33.44411,148
15000,125,-111.92103,33.44442,150
15001,125,-111.9211,33.44442,150
14801,123,-111.92111,33.44411,148
14802,123,-111.92094,33.44399,148
173200,1335,-111.9202,33.44398,1732
173201,1335,-111.9202,33.44408,1732
14803,123,-111.92094,33.44408,148
14804,123,-111.9212,33.44408,148
194800,1468,-111.9217,33.44408,1948
194801,1468,-111.9217,33.44398,1948
14805,123,-111.9212,33.44399,148
14902,124,-111.88431,33.39309,149
181900,1394,-111.88432,33.39382,1819
181901,1394,-111.8844,33.39382,1819
14903,124,-111.88439,33.39309,149
14904,124,-111.8842,33.39296,149
221700,1661,-111.88344,33.39296,2217
221701,1661,-111.88344,33.39308,2217
14905,124,-111.8842,33.39308,149
15100,126,-111.92312,33.38472,151
159900,1228,-111.92195,33.38405,1599
159901,1228,-111.92187,33.38405,1599
15101,126,-111.92313,33.38478,151
15102,126,-111.9233,33.38477,151
15200,127,-111.92367,33.38469,152
15201,127,-111.92364,33.38463,152
15103,126,-111.92329,33.3847,151
15104,126,-111.92324,33.38467,151
159800,1227,-111.92318,33.38404,1598
159801,1227,-111.9231,33.38404,1598
15105,126,-111.92317,33.38467,151
15300,128,-111.8853,33.39606,153
15500,130,-111.88429,33.39624,155
15501,130,-111.88431,33.3963,155
15301,128,-111.88532,33.39612,153
15302,128,-111.88549,33.39608,153
19200,157,-111.88677,33.39503,192
19201,157,-111.88669,33.39503,192
15303,128,-111.88547,33.39602,153
15304,128,-111.8854,33.39615,153
85900,663,-111.88571,33.39674,859
85901,663,-111.88578,33.39672,859
15305,128,-111.88547,33.39612,153
15400,129,-111.93983,33.40862,154
23500,190,-111.93978,33.40863,235
23501,190,-111.9398,33.40869,235
15401,129,-111.93985,33.40868,154
15600,131,-111.9381,33.40856,156
199100,1501,-111.93597,33.40944,1991
199101,1501,-111.93604,33.40943,1991
15601,131,-111.93809,33.40862,156
15602,131,-111.93826,33.40864,156
199000,1500,-111.93919,33.4087,1990
199001,1500,-111.93919,33.40864,1990
15603,131,-111.93827,33.40858,156
15604,131,-111.93823,33.40853,156
222500,1664,-111.93835,33.40749,2225
222501,1664,-111.93828,33.40749,2225
15605,131,-111.93816,33.40852,156
15700,132,-111.93302,33.39475,157
124300,978,-111.93289,33.3949,1243
124301,978,-111.93296,33.39494,1243
15701,132,-111.93308,33.39479,157
15800,133,-111.99074,33.38259,158
114900,904,-111.99075,33.38294,1149
114901,904,-111.99083,33.38294,1149
15801,133,-111.99082,33.38258,158
15802,133,-111.99082,33.38244,158
