link_id,from_node_id,to_node_id,time_period,volume,travel_time,speed,VOC,notes
1298,355,484,0700_0800,0.000,0.005,60.000,0.000,period-based
1299,356,485,0700_0800,0.000,0.005,60.000,0.000,period-based
1300,357,486,0700_0800,0.000,0.005,60.000,0.000,period-based
1301,358,487,0700_0800,0.000,0.005,60.000,0.000,period-based
1302,359,488,0700_0800,0.000,0.005,60.000,0.000,period-based
1303,360,489,0700_0800,0.000,0.005,60.000,0.000,period-based
1304,361,490,0700_0800,0.000,0.005,60.000,0.000,period-based
1305,362,491,0700_0800,0.000,0.005,60.000,0.000,period-based
1306,363,492,0700_0800,0.000,0.005,60.000,0.000,period-based
1307,364,493,0700_0800,0.000,0.005,60.000,0.000,period-based
1308,365,494,0700_0800,0.000,0.005,60.000,0.000,period-based
1309,366,495,0700_0800,0.000,0.005,60.000,0.000,period-based
1310,367,496,0700_0800,0.000,0.005,60.000,0.000,period-based
1311,368,497,0700_0800,0.000,0.005,60.000,0.000,period-based
1312,369,498,0700_0800,0.000,0.005,60.000,0.000,period-based
1313,370,499,0700_0800,0.000,0.005,60.000,0.000,period-based
1314,371,500,0700_0800,0.000,0.005,60.000,0.000,period-based
1315,372,501,0700_0800,0.000,0.005,60.000,0.000,period-based
1316,373,502,0700_0800,0.000,0.005,60.000,0.000,period-based
1317,374,503,0700_0800,0.000,0.005,60.000,0.000,period-based
1318,375,504,0700_0800,0.000,0.005,60.000,0.000,period-based
1319,376,505,0700_0800,0.000,0.005,60.000,0.000,period-based
1320,377,506,0700_0800,0.000,0.005,60.000,0.000,period-based
1321,378,507,0700_0800,0.000,0.005,60.000,0.000,period-based
1322,379,508,0700_0800,0.000,0.005,60.000,0.000,period-based
1323,380,509,0700_0800,0.000,0.005,60.000,0.000,period-based
1324,381,510,0700_0800,0.000,0.005,60.000,0.000,period-based
1325,382,511,0700_0800,0.000,0.005,60.000,0.000,period-based
1326,383,512,0700_0800,0.000,0.005,60.000,0.000,period-based
1327,384,257,0700_0800,0.000,0.005,60.000,0.000,period-based
1328,385,258,0700_0800,0.000,0.005,60.000,0.000,period-based
1329,386,259,0700_0800,0.000,0.005,60.000,0.000,period-based
1330,387,260,0700_0800,0.000,0.005,60.000,0.000,period-based
1331,388,261,0700_0800,0.000,0.005,60.000,0.000,period-based
1332,389,262,0700_0800,0.000,0.005,60.000,0.000,period-based
1333,390,263,0700_0800,0.000,0.005,60.000,0.000,period-based
1334,391,264,0700_0800,0.000,0.005,60.000,0.000,period-based
1335,392,265,0700_0800,0.000,0.005,60.000,0.000,period-based
1336,393,266,0700_0800,0.000,0.005,60.000,0.000,period-based
1337,394,267,0700_0800,0.000,0.005,60.000,0.000,period-based
1338,395,268,0700_0800,0.000,0.005,60.000,0.000,period-based
1339,396,269,0700_0800,0.000,0.005,60.000,0.000,period-based
1340,397,270,0700_0800,0.000,0.005,60.000,0.000,period-based
1341,398,271,0700_0800,0.000,0.005,60.000,0.000,period-based
1342,399,272,0700_0800,0.000,0.005,60.000,0.000,period-based
1343,400,273,0700_0800,0.000,0.005,60.000,0.000,period-based
1344,401,274,0700_0800,0.000,0.005,60.000,0.000,period-based
1345,402,275,0700_0800,0.000,0.005,60.000,0.000,period-based
1346,403,276,0700_0800,0.000,0.005,60.000,0.000,period-based
1347,404,277,0700_0800,0.000,0.005,60.000,0.000,period-based
1348,405,278,0700_0800,0.000,0.005,60.000,0.000,period-based
1349,406,279,0700_0800,0.000,0.005,60.000,0.000,period-based
1350,407,280,0700_0800,0.000,0.005,60.000,0.000,period-based
1351,408,281,0700_0800,0.000,0.005,60.000,0.000,period-based
1352,409,282,0700_0800,0.000,0.005,60.000,0.000,period-based
1353,410,283,0700_0800,0.000,0.005,60.000,0.000,period-based
1354,411,284,0700_0800,0.000,0.005,60.000,0.000,period-based
1355,412,285,0700_0800,0.000,0.005,60.000,0.000,period-based
1356,413,286,0700_0800,0.000,0.005,60.000,0.000,period-based
1357,414,287,0700_0800,0.000,0.005,60.000,0.000,period-based
1358,415,288,0700_0800,0.000,0.005,60.000,0.000,period-based
1359,416,289,0700_0800,0.000,0.005,60.000,0.000,period-based
1360,417,290,0700_0800,0.000,0.005,60.000,0.000,period-based
1361,418,291,0700_0800,0.000,0.005,60.000,0.000,period-based
1362,419,292,0700_0800,0.000,0.005,60.000,0.000,period-based
1363,420,293,0700_0800,0.000,0.005,60.000,0.000,period-based
1364,421,294,0700_0800,0.000,0.005,60.000,0.000,period-based
1365,422,295,0700_0800,0.000,0.005,60.000,0.000,period-based
1366,423,296,0700_0800,0.000,0.005,60.000,0.000,period-based
1367,424,297,0700_0800,0.000,0.005,60.000,0.000,period-based
1368,425,298,0700_0800,0.000,0.005,60.000,0.000,period-based
1369,426,299,0700_0800,0.000,0.005,60.000,0.000,period-based
1370,427,300,0700_0800,0.000,0.005,60.000,0.000,period-based
1371,428,301,0700_0800,0.000,0.005,60.000,0.000,period-based
1372,429,302,0700_0800,0.000,0.005,60.000,0.000,period-based
1373,430,303,0700_0800,0.000,0.005,60.000,0.000,period-based
1374,431,304,0700_0800,0.000,0.005,60.000,0.000,period-based
1375,432,305,0700_0800,0.000,0.005,60.000,0.000,period-based
1376,433,306,0700_0800,0.000,0.005,60.000,0.000,period-based
1377,434,307,0700_0800,0.000,0.005,60.000,0.000,period-based
1378,435,308,0700_0800,0.000,0.005,60.000,0.000,period-based
1379,436,309,0700_0800,0.000,0.005,60.000,0.000,period-based
1380,437,310,0700_0800,0.000,0.005,60.000,0.000,period-based
1381,438,311,0700_0800,0.000,0.005,60.000,0.000,period-based
1382,439,312,0700_0800,0.000,0.005,60.000,0.000,period-based
1383,440,313,0700_0800,0.000,0.005,60.000,0.000,period-based
1384,441,314,0700_0800,0.000,0.005,60.000,0.000,period-based
1385,442,315,0700_0800,0.000,0.005,60.000,0.000,period-based
1386,443,316,0700_0800,0.000,0.005,60.000,0.000,period-based
1387,444,317,0700_0800,0.000,0.005,60.000,0.000,period-based
1388,445,318,0700_0800,0.000,0.005,60.000,0.000,period-based
1389,446,319,0700_0800,0.000,0.005,60.000,0.000,period-based
1390,447,320,0700_0800,0.000,0.005,60.000,0.000,period-based
1391,448,321,0700_0800,0.000,0.005,60.000,0.000,period-based
1392,449,322,0700_0800,0.000,0.005,60.000,0.000,period-based
1393,450,323,0700_0800,0.000,0.005,60.000,0.000,period-based
1394,451,324,0700_0800,0.000,0.005,60.000,0.000,period-based
1395,452,325,0700_0800,0.000,0.005,60.000,0.000,period-based
1396,453,326,0700_0800,0.000,0.005,60.000,0.000,period-based
1397,454,327,0700_0800,0.000,0.005,60.000,0.000,period-based
1398,455,328,0700_0800,0.000,0.005,60.000,0.000,period-based
1399,456,329,0700_0800,0.000,0.005,60.000,0.000,period-based
1400,457,330,0700_0800,0.000,0.005,60.000,0.000,period-based
1401,458,331,0700_0800,0.000,0.005,60.000,0.000,period-based
1402,459,332,0700_0800,0.000,0.005,60.000,0.000,period-based
1403,460,333,0700_0800,0.000,0.005,60.000,0.000,period-based
1404,461,334,0700_0800,0.000,0.005,60.000,0.000,period-based
1405,462,335,0700_0800,0.000,0.005,60.000,0.000,period-based
1406,463,336,0700_0800,0.000,0.005,60.000,0.000,period-based
1407,464,337,0700_0800,0.000,0.005,60.000,0.000,period-based
1408,465,338,0700_0800,0.000,0.005,60.000,0.000,period-based
1409,466,339,0700_0800,0.000,0.005,60.000,0.000,period-based
1410,467,340,0700_0800,0.000,0.005,60.000,0.000,period-based
1411,468,341,0700_0800,0.000,0.005,60.000,0.000,period-based
1412,469,342,0700_0800,0.000,0.005,60.000,0.000,period-based
1413,470,343,0700_0800,0.000,0.005,60.000,0.000,period-based
1414,471,344,0700_0800,0.000,0.005,60.000,0.000,period-based
1415,472,345,0700_0800,0.000,0.005,60.000,0.000,period-based
1416,473,346,0700_0800,0.000,0.005,60.000,0.000,period-based
1417,474,347,0700_0800,0.000,0.005,60.000,0.000,period-based
1418,475,348,0700_0800,0.000,0.005,60.000,0.000,period-based
1419,476,349,0700_0800,0.000,0.005,60.000,0.000,period-based
1420,477,350,0700_0800,0.000,0.005,60.000,0.000,period-based
1421,478,351,0700_0800,0.000,0.005,60.000,0.000,period-based
1422,479,352,0700_0800,0.000,0.005,60.000,0.000,period-based
1423,480,353,0700_0800,0.000,0.005,60.000,0.000,period-based
1424,481,354,0700_0800,0.000,0.005,60.000,0.000,period-based
1425,482,355,0700_0800,0.000,0.005,60.000,0.000,period-based
1426,483,356,0700_0800,0.000,0.005,60.000,0.000,period-based
1427,484,357,0700_0800,0.000,0.005,60.000,0.000,period-based
1428,485,358,0700_0800,0.000,0.005,60.000,0.000,period-based
1429,486,359,0700_0800,0.000,0.005,60.000,0.000,period-based
1430,487,360,0700_0800,0.000,0.005,60.000,0.000,period-based
1431,488,361,0700_0800,0.000,0.005,60.000,0.000,period-based
1432,489,362,0700_0800,0.000,0.005,60.000,0.000,period-based
1433,490,363,0700_0800,0.000,0.005,60.000,0.000,period-based
1434,491,364,0700_0800,0.000,0.005,60.000,0.000,period-based
1435,492,365,0700_0800,0.000,0.005,60.000,0.000,period-based
1436,493,366,0700_0800,0.000,0.005,60.000,0.000,period-based
1437,494,367,0700_0800,0.000,0.005,60.000,0.000,period-based
1438,495,368,0700_0800,0.000,0.005,60.000,0.000,period-based
1439,496,369,0700_0800,0.000,0.005,60.000,0.000,period-based
1440,497,370,0700_0800,0.000,0.005,60.000,0.000,period-based
1441,498,371,0700_0800,0.000,0.005,60.000,0.000,period-based
1442,499,372,0700_0800,0.000,0.005,60.000,0.000,period-based
1443,500,373,0700_0800,0.000,0.005,60.000,0.000,period-based
1444,501,374,0700_0800,0.000,0.005,60.000,0.000,period-based
1445,502,375,0700_0800,0.000,0.005,60.000,0.000,period-based
1446,503,376,0700_0800,0.000,0.005,60.000,0.000,period-based
1447,504,377,0700_0800,0.000,0.005,60.000,0.000,period-based
1448,505,378,0700_0800,0.000,0.005,60.000,0.000,period-based
1449,506,379,0700_0800,0.000,0.005,60.000,0.000,period-based
1450,507,380,0700_0800,0.000,0.005,60.000,0.000,period-based
1451,508,381,0700_0800,0.000,0.005,60.000,0.000,period-based
1452,509,382,0700_0800,0.000,0.005,60.000,0.000,period-based
1453,510,383,0700_0800,0.000,0.005,60.000,0.000,period-based
1454,384,514,0700_0800,0.000,0.005,60.000,0.000,period-based
1455,385,515,0700_0800,0.000,0.005,60.000,0.000,period-based
1456,386,516,0700_0800,0.000,0.005,60.000,0.000,period-based
1457,387,517,0700_0800,0.000,0.005,60.000,0.000,period-based
1458,388,518,0700_0800,0.000,0.005,60.000,0.000,period-based
1459,389,519,0700_0800,0.000,0.005,60.000,0.000,period-based
1460,390,520,0700_0800,0.000,0.005,60.000,0.000,period-based
1461,391,521,0700_0800,0.000,0.005,60.000,0.000,period-based
1462,392,522,0700_0800,0.000,0.005,60.000,0.000,period-based
1463,393,523,0700_0800,0.000,0.005,60.000,0.000,period-based
1464,394,524,0700_0800,0.000,0.005,60.000,0.000,period-based
1465,395,525,0700_0800,0.000,0.005,60.000,0.000,period-based
1466,396,526,0700_0800,0.000,0.005,60.000,0.000,period-based
1467,397,527,0700_0800,0.000,0.005,60.000,0.000,period-based
1468,398,528,0700_0800,0.000,0.005,60.000,0.000,period-based
1469,399,529,0700_0800,0.000,0.005,60.000,0.000,period-based
1470,400,530,0700_0800,0.000,0.005,60.000,0.000,period-based
1471,401,531,0700_0800,0.000,0.005,60.000,0.000,period-based
1472,402,532,0700_0800,0.000,0.005,60.000,0.000,period-based
1473,403,533,0700_0800,0.000,0.005,60.000,0.000,period-based
1474,404,534,0700_0800,0.000,0.005,60.000,0.000,period-based
1475,405,535,0700_0800,0.000,0.005,60.000,0.000,period-based
1476,406,536,0700_0800,0.000,0.005,60.000,0.000,period-based
1477,407,537,0700_0800,0.000,0.005,60.000,0.000,period-based
1478,408,538,0700_0800,0.000,0.005,60.000,0.000,period-based
1479,409,539,0700_0800,0.000,0.005,60.000,0.000,period-based
1480,410,540,0700_0800,0.000,0.005,60.000,0.000,period-based
1481,411,541,0700_0800,0.000,0.005,60.000,0.000,period-based
1482,412,542,0700_0800,0.000,0.005,60.000,0.000,period-based
1483,413,543,0700_0800,0.000,0.005,60.000,0.000,period-based
1484,414,544,0700_0800,0.000,0.005,60.000,0.000,period-based
1485,415,545,0700_0800,0.000,0.005,60.000,0.000,period-based
1486,416,546,0700_0800,0.000,0.005,60.000,0.000,period-based
1487,417,547,0700_0800,0.000,0.005,60.000,0.000,period-based
1488,418,548,0700_0800,0.000,0.005,60.000,0.000,period-based
1489,419,549,0700_0800,0.000,0.005,60.000,0.000,period-based
1490,420,550,0700_0800,0.000,0.005,60.000,0.000,period-based
1491,421,551,0700_0800,0.000,0.005,60.000,0.000,period-based
1492,422,552,0700_0800,0.000,0.005,60.000,0.000,period-based
1493,423,553,0700_0800,0.000,0.005,60.000,0.000,period-based
1494,424,554,0700_0800,0.000,0.005,60.000,0.000,period-based
1495,425,555,0700_0800,0.000,0.005,60.000,0.000,period-based
1496,426,556,0700_0800,0.000,0.005,60.000,0.000,period-based
1497,427,557,0700_0800,0.000,0.005,60.000,0.000,period-based
1498,428,558,0700_0800,0.000,0.005,60.000,0.000,period-based
1499,429,559,0700_0800,0.000,0.005,60.000,0.000,period-based
1500,430,560,0700_0800,0.000,0.005,60.000,0.000,period-based
1501,431,561,0700_0800,0.000,0.005,60.000,0.000,period-based
1502,432,562,0700_0800,0.000,0.005,60.000,0.000,period-based
1503,433,563,0700_0800,0.000,0.005,60.000,0.000,period-based
1504,434,564,0700_0800,0.000,0.005,60.000,0.000,period-based
1505,435,565,0700_0800,0.000,0.005,60.000,0.000,period-based
1506,436,566,0700_0800,0.000,0.005,60.000,0.000,period-based
1507,437,567,0700_0800,0.000,0.005,60.000,0.000,period-based
1508,438,568,0700_0800,0.000,0.005,60.000,0.000,period-based
1509,439,569,0700_0800,0.000,0.005,60.000,0.000,period-based
1510,440,570,0700_0800,0.000,0.005,60.000,0.000,period-based
1511,441,571,0700_0800,0.000,0.005,60.000,0.000,period-based
1512,442,572,0700_0800,0.000,0.005,60.000,0.000,period-based
1513,443,573,0700_0800,0.000,0.005,60.000,0.000,period-based
1514,444,574,0700_0800,0.000,0.005,60.000,0.000,period-based
1515,445,575,0700_0800,0.000,0.005,60.000,0.000,period-based
1516,446,576,0700_0800,0.000,0.005,60.000,0.000,period-based
1517,447,577,0700_0800,0.000,0.005,60.000,0.000,period-based
1518,448,578,0700_0800,0.000,0.005,60.000,0.000,period-based
1519,449,579,0700_0800,0.000,0.005,60.000,0.000,period-based
1520,450,580,0700_0800,0.000,0.005,60.000,0.000,period-based
1521,451,581,0700_0800,0.000,0.005,60.000,0.000,period-based
1522,452,582,0700_0800,0.000,0.005,60.000,0.000,period-based
1523,453,583,0700_0800,0.000,0.005,60.000,0.000,period-based
1524,454,584,0700_0800,0.000,0.005,60.000,0.000,period-based
1525,455,585,0700_0800,0.000,0.005,60.000,0.000,period-based
1526,456,586,0700_0800,0.000,0.005,60.000,0.000,period-based
1527,457,587,0700_0800,0.000,0.005,60.000,0.000,period-based
1528,458,588,0700_0800,0.000,0.005,60.000,0.000,period-based
1529,459,589,0700_0800,0.000,0.005,60.000,0.000,period-based
1530,460,590,0700_0800,0.000,0.005,60.000,0.000,period-based
1531,461,591,0700_0800,0.000,0.005,60.000,0.000,period-based
1532,462,592,0700_0800,0.000,0.005,60.000,0.000,period-based
1533,463,593,0700_0800,0.000,0.005,60.000,0.000,period-based
1534,464,594,0700_0800,0.000,0.005,60.000,0.000,period-based
1535,465,595,0700_0800,0.000,0.005,60.000,0.000,period-based
1536,466,596,0700_0800,0.000,0.005,60.000,0.000,period-based
1537,467,597,0700_0800,0.000,0.005,60.000,0.000,period-based
1538,468,598,0700_0800,0.000,0.005,60.000,0.000,period-based
1539,469,599,0700_0800,0.000,0.005,60.000,0.000,period-based
1540,470,600,0700_0800,0.000,0.005,60.000,0.000,period-based
1541,471,601,0700_0800,0.000,0.005,60.000,0.000,period-based
1542,472,602,0700_0800,0.000,0.005,60.000,0.000,period-based
1543,473,603,0700_0800,0.000,0.005,60.000,0.000,period-based
1544,474,604,0700_0800,0.000,0.005,60.000,0.000,period-based
1545,475,605,0700_0800,0.000,0.005,60.000,0.000,period-based
1546,476,606,0700_0800,0.000,0.005,60.000,0.000,period-based
1547,477,607,0700_0800,0.000,0.005,60.000,0.000,period-based
1548,478,608,0700_0800,0.000,0.005,60.000,0.000,period-based
1549,479,609,0700_0800,0.000,0.005,60.000,0.000,period-based
1550,480,610,0700_0800,0.000,0.005,60.000,0.000,period-based
1551,481,611,0700_0800,0.000,0.005,60.000,0.000,period-based
1552,482,612,0700_0800,0.000,0.005,60.000,0.000,period-based
1553,483,613,0700_0800,0.000,0.005,60.000,0.000,period-based
1554,484,614,0700_0800,0.000,0.005,60.000,0.000,period-based
1555,485,615,0700_0800,0.000,0.005,60.000,0.000,period-based
1556,486,616,0700_0800,0.000,0.005,60.000,0.000,period-based
1557,487,617,0700_0800,0.000,0.005,60.000,0.000,period-based
1558,488,618,0700_0800,0.000,0.005,60.000,0.000,period-based
1559,489,619,0700_0800,0.000,0.005,60.000,0.000,period-based
1560,490,620,0700_0800,0.000,0.005,60.000,0.000,period-based
1561,491,621,0700_0800,0.000,0.005,60.000,0.000,period-based
1562,492,622,0700_0800,0.000,0.005,60.000,0.000,period-based
1563,493,623,0700_0800,0.000,0.005,60.000,0.000,period-based
1564,494,624,0700_0800,0.000,0.005,60.000,0.000,period-based
1565,495,625,0700_0800,0.000,0.005,60.000,0.000,period-based
1566,496,626,0700_0800,0.000,0.005,60.000,0.000,period-based
1567,497,627,0700_0800,0.000,0.005,60.000,0.000,period-based
1568,498,628,0700_0800,0.000,0.005,60.000,0.000,period-based
1569,499,629,0700_0800,0.000,0.005,60.000,0.000,period-based
1570,500,630,0700_0800,0.000,0.005,60.000,0.000,period-based
1571,501,631,0700_0800,0.000,0.005,60.000,0.000,period-based
1572,502,632,0700_0800,0.000,0.005,60.000,0.000,period-based
1573,503,633,0700_0800,0.000,0.005,60.000,0.000,period-based
1574,504,634,0700_0800,0.000,0.005,60.000,0.000,period-based
1575,505,635,0700_0800,0.000,0.005,60.000,0.000,period-based
1576,506,636,0700_0800,0.000,0.005,60.000,0.000,period-based
1577,507,637,0700_0800,0.000,0.005,60.000,0.000,period-based
1578,508,638,0700_0800,0.000,0.005,60.000,0.000,period-based
1579,509,639,0700_0800,0.000,0.005,60.000,0.000,period-based
1580,510,640,0700_0800,0.000,0.005,60.000,0.000,period-based
1581,511,641,0700_0800,0.000,0.005,60.000,0.000,period-based
1582,513,385,0700_0800,0.000,0.005,60.000,0.000,period-based
1583,514,386,0700_0800,0.000,0.005,60.000,0.000,period-based
1584,515,387,0700_0800,0.000,0.005,60.000,0.000,period-based
1585,516,388,0700_0800,0.000,0.005,60.000,0.000,period-based
1586,517,389,0700_0800,0.000,0.005,60.000,0.000,period-based
1587,518,390,0700_0800,0.000,0.005,60.000,0.000,period-based
1588,519,391,0700_0800,0.000,0.005,60.000,0.000,period-based
1589,520,392,0700_0800,0.000,0.005,60.000,0.000,period-based
1590,521,393,0700_0800,0.000,0.005,60.000,0.000,period-based
1591,522,394,0700_0800,0.000,0.005,60.000,0.000,period-based
1592,523,395,0700_0800,0.000,0.005,60.000,0.000,period-based
1593,524,396,0700_0800,0.000,0.005,60.000,0.000,period-based
1594,525,397,0700_0800,0.000,0.005,60.000,0.000,period-based
1595,526,398,0700_0800,0.000,0.005,60.000,0.000,period-based
1596,527,399,0700_0800,0.000,0.005,60.000,0.000,period-based
1597,528,400,0700_0800,0.000,0.005,60.000,0.000,period-based
1598,529,401,0700_0800,0.000,0.005,60.000,0.000,period-based
1599,530,402,0700_0800,0.000,0.005,60.000,0.000,period-based
1600,531,403,0700_0800,0.000,0.005,60.000,0.000,period-based
1601,532,404,0700_0800,0.000,0.005,60.000,0.000,period-based
1602,533,405,0700_0800,0.000,0.005,60.000,0.000,period-based
1603,534,406,0700_0800,0.000,0.005,60.000,0.000,period-based
1604,535,407,0700_0800,0.000,0.005,60.000,0.000,period-based
1605,536,408,0700_0800,0.000,0.005,60.000,0.000,period-based
1606,537,409,0700_0800,0.000,0.005,60.000,0.000,period-based
1607,538,410,0700_0800,0.000,0.005,60.000,0.000,period-based
1608,539,411,0700_0800,0.000,0.005,60.000,0.000,period-based
1609,540,412,0700_0800,0.000,0.005,60.000,0.000,period-based
1610,541,413,0700_0800,0.000,0.005,60.000,0.000,period-based
1611,542,414,0700_0800,0.000,0.005,60.000,0.000,period-based
1612,543,415,0700_0800,0.000,0.005,60.000,0.000,period-based
1613,544,416,0700_0800,0.000,0.005,60.000,0.000,period-based
1614,545,417,0700_0800,0.000,0.005,60.000,0.000,period-based
1615,546,418,0700_0800,0.000,0.005,60.000,0.000,period-based
1616,547,419,0700_0800,0.000,0.005,60.000,0.000,period-based
1617,548,420,0700_0800,0.000,0.005,60.000,0.000,period-based
1618,549,421,0700_0800,0.000,0.005,60.000,0.000,period-based
1619,550,422,0700_0800,0.000,0.005,60.000,0.000,period-based
1620,551,423,0700_0800,0.000,0.005,60.000,0.000,period-based
1621,552,424,0700_0800,0.000,0.005,60.000,0.000,period-based
1622,553,425,0700_0800,0.000,0.005,60.000,0.000,period-based
1623,554,426,0700_0800,0.000,0.005,60.000,0.000,period-based
1624,555,427,0700_0800,0.000,0.005,60.000,0.000,period-based
1625,556,428,0700_0800,0.000,0.005,60.000,0.000,period-based
1626,557,429,0700_0800,0.000,0.005,60.000,0.000,period-based
1627,558,430,0700_0800,0.000,0.005,60.000,0.000,period-based
1628,559,431,0700_0800,0.000,0.005,60.000,0.000,period-based
1629,560,432,0700_0800,0.000,0.005,60.000,0.000,period-based
1630,561,433,0700_0800,0.000,0.005,60.000,0.000,period-based
1631,562,434,0700_0800,0.000,0.005,60.000,0.000,period-based
1632,563,435,0700_0800,0.000,0.005,60.000,0.000,period-based
1633,564,436,0700_0800,0.000,0.005,60.000,0.000,period-based
1634,565,437,0700_0800,0.000,0.005,60.000,0.000,period-based
1635,566,438,0700_0800,0.000,0.005,60.000,0.000,period-based
1636,567,439,0700_0800,0.000,0.005,60.000,0.000,period-based
1637,568,440,0700_0800,0.000,0.005,60.000,0.000,period-based
1638,569,441,0700_0800,0.000,0.005,60.000,0.000,period-based
1639,570,442,0700_0800,0.000,0.005,60.000,0.000,period-based
1640,571,443,0700_0800,0.000,0.005,60.000,0.000,period-based
1641,572,444,0700_0800,0.000,0.005,60.000,0.000,period-based
1642,573,445,0700_0800,0.000,0.005,60.000,0.000,period-based
1643,574,446,0700_0800,0.000,0.005,60.000,0.000,period-based
1644,575,447,0700_0800,0.000,0.005,60.000,0.000,period-based
1645,576,448,0700_0800,0.000,0.005,60.000,0.000,period-based
1646,577,449,0700_0800,0.000,0.005,60.000,0.000,period-based
1647,578,450,0700_0800,0.000,0.005,60.000,0.000,period-based
1648,579,451,0700_0800,0.000,0.005,60.000,0.000,period-based
1649,580,452,0700_0800,0.000,0.005,60.000,0.000,period-based
1650,581,453,0700_0800,0.000,0.005,60.000,0.000,period-based
1651,582,454,0700_0800,0.000,0.005,60.000,0.000,period-based
1652,583,455,0700_0800,0.000,0.005,60.000,0.000,period-based
1653,584,456,0700_0800,0.000,0.005,60.000,0.000,period-based
1654,585,457,0700_0800,0.000,0.005,60.000,0.000,period-based
1655,586,458,0700_0800,0.000,0.005,60.000,0.000,period-based
1656,587,459,0700_0800,0.000,0.005,60.000,0.000,period-based
1657,588,460,0700_0800,0.000,0.005,60.000,0.000,period-based
1658,589,461,0700_0800,0.000,0.005,60.000,0.000,period-based
1659,590,462,0700_0800,0.000,0.005,60.000,0.000,period-based
1660,591,463,0700_0800,0.000,0.005,60.000,0.000,period-based
1661,592,464,0700_0800,0.000,0.005,60.000,0.000,period-based
1662,593,465,0700_0800,0.000,0.005,60.000,0.000,period-based
1663,594,466,0700_0800,0.000,0.005,60.000,0.000,period-based
1664,595,467,0700_0800,0.000,0.005,60.000,0.000,period-based
1665,596,468,0700_0800,0.000,0.005,60.000,0.000,period-based
1666,597,469,0700_0800,0.000,0.005,60.000,0.000,period-based
1667,598,470,0700_0800,0.000,0.005,60.000,0.000,period-based
1668,599,471,0700_0800,0.000,0.005,60.000,0.000,period-based
1669,600,472,0700_0800,0.000,0.005,60.000,0.000,period-based
1670,601,473,0700_0800,0.000,0.005,60.000,0.000,period-based
1671,602,474,0700_0800,0.000,0.005,60.000,0.000,period-based
1672,603,475,0700_0800,0.000,0.005,60.000,0.000,period-based
1673,604,476,0700_0800,0.000,0.005,60.000,0.000,period-based
1674,605,477,0700_0800,0.000,0.005,60.000,0.000,period-based
1675,606,478,0700_0800,0.000,0.005,60.000,0.000,period-based
1676,607,479,0700_0800,0.000,0.005,60.000,0.000,period-based
1677,608,480,0700_0800,0.000,0.005,60.000,0.000,period-based
1678,609,481,0700_0800,0.000,0.005,60.000,0.000,period-based
1679,610,482,0700_0800,0.000,0.005,60.000,0.000,period-based
1680,611,483,0700_0800,0.000,0.005,60.000,0.000,period-based
1681,612,484,0700_0800,0.000,0.005,60.000,0.000,period-based
1682,613,485,0700_0800,0.000,0.005,60.000,0.000,period-based
1683,614,486,0700_0800,0.000,0.005,60.000,0.000,period-based
1684,615,487,0700_0800,0.000,0.005,60.000,0.000,period-based
1685,616,488,0700_0800,0.000,0.005,60.000,0.000,period-based
1686,617,489,0700_0800,0.000,0.005,60.000,0.000,period-based
1687,618,490,0700_0800,0.000,0.005,60.000,0.000,period-based
1688,619,491,0700_0800,0.000,0.005,60.000,0.000,period-based
1689,620,492,0700_0800,0.000,0.005,60.000,0.000,period-based
1690,621,493,0700_0800,0.000,0.005,60.000,0.000,period-based
1691,622,494,0700_0800,0.000,0.005,60.000,0.000,period-based
1692,623,495,0700_0800,0.000,0.005,60.000,0.000,period-based
1693,624,496,0700_0800,0.000,0.005,60.000,0.000,period-based
1694,625,497,0700_0800,0.000,0.005,60.000,0.000,period-based
1695,626,498,0700_0800,0.000,0.005,60.000,0.000,period-based
1696,627,499,0700_0800,0.000,0.005,60.000,0.000,period-based
1697,628,500,0700_0800,0.000,0.005,60.000,0.000,period-based
1698,629,501,0700_0800,0.000,0.005,60.000,0.000,period-based
1699,630,502,0700_0800,0.000,0.005,60.000,0.000,period-based
1700,631,503,0700_0800,0.000,0.005,60.000,0.000,period-based
1701,632,504,0700_0800,0.000,0.005,60.000,0.000,period-based
1702,633,505,0700_0800,0.000,0.005,60.000,0.000,period-based
1703,634,506,0700_0800,0.000,0.005,60.000,0.000,period-based
1704,635,507,0700_0800,0.000,0.005,60.000,0.000,period-based
1705,636,508,0700_0800,0.000,0.005,60.000,0.000,period-based
1706,637,509,0700_0800,0.000,0.005,60.000,0.000,period-based
1707,638,510,0700_0800,0.000,0.005,60.000,0.000,period-based
1708,639,511,0700_0800,0.000,0.005,60.000,0.000,period-based
1709,640,512,0700_0800,0.000,0.005,60.000,0.000,period-based
1710,541,653,0700_0800,0.000,0.005,60.000,0.000,period-based
1711,542,654,0700_0800,0.000,0.005,60.000,0.000,period-based
1712,543,655,0700_0800,0.000,0.005,60.000,0.000,period-based
1713,544,656,0700_0800,0.000,0.005,60.000,0.000,period-based
1714,545,657,0700_0800,0.000,0.005,60.000,0.000,period-based
1715,546,658,0700_0800,0.000,0.005,60.000,0.000,period-based
1716,547,659,0700_0800,0.000,0.005,60.000,0.000,period-based
1717,548,660,0700_0800,0.000,0.005,60.000,0.000,period-based
1718,549,661,0700_0800,0.000,0.005,60.000,0.000,period-based
1719,550,662,0700_0800,0.000,0.005,60.000,0.000,period-based
1720,551,663,0700_0800,0.000,0.005,60.000,0.000,period-based
